CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,CommuteDistance
15225,30,Yolanda,Bhat,1981-03-22,M,F,90000.00,0,Bachelors,Professional,1,1,2-5 Miles
15226,5,Lori,Moreno,1970-04-23,S,F,70000.00,0,Bachelors,Professional,0,2,0-1 Miles
15227,10,Harold,Malhotra,1971-06-08,S,M,70000.00,0,Bachelors,Professional,1,2,5-10 Miles
15228,14,Jermaine,Raman,1980-12-26,M,M,70000.00,0,Bachelors,Professional,0,2,0-1 Miles
15229,28,Calvin,Rai,1979-10-28,M,M,60000.00,0,Partial College,Skilled Manual,1,1,0-1 Miles
15230,11,Jillian,Vance,1971-12-07,M,F,70000.00,4,Bachelors,Professional,1,2,0-1 Miles
15231,13,Alexia,Barnes,1983-02-24,M,F,70000.00,4,Partial College,Skilled Manual,0,2,0-1 Miles
15232,23,Omar,Ma,1998-07-13,S,M,60000.00,0,Partial College,Skilled Manual,1,1,5-10 Miles
15233,36,Tammy,Rodriguez,1989-04-06,M,F,70000.00,4,Partial College,Skilled Manual,1,3,5-10 Miles
15234,16,Kathleen,Moreno,1995-05-28,S,F,100000.00,0,Bachelors,Management,1,1,10+ Miles
15235,33,Kari,Lopez,1974-10-23,M,F,60000.00,2,Partial College,Skilled Manual,1,2,0-1 Miles
15236,23,Brandy,Kapoor,1997-10-25,M,F,70000.00,4,Partial College,Skilled Manual,1,3,10+ Miles
15237,12,Devon,Lal,1996-06-29,M,M,70000.00,4,Partial College,Skilled Manual,0,3,5-10 Miles
15238,3,Jonathon,Alonso,1967-08-03,M,M,70000.00,0,Partial College,Skilled Manual,1,1,5-10 Miles
15239,27,Sergio,Rodriguez,1973-02-27,M,M,70000.00,0,Partial College,Skilled Manual,1,1,5-10 Miles
15240,13,Monique,Navarro,1995-02-25,M,F,40000.00,0,Bachelors,Management,1,1,0-1 Miles
15241,9,Geoffrey,Madan,1966-03-20,M,M,40000.00,0,Bachelors,Management,1,1,5-10 Miles
15242,18,Neil,Suarez,1975-02-21,M,M,40000.00,0,Bachelors,Management,1,1,0-1 Miles
15243,543,Lauren,Harris,1962-05-15,M,F,30000.00,0,High School,Skilled Manual,1,2,5-10 Miles
15244,62,Alexis,Rodriguez,1992-04-19,M,F,30000.00,0,High School,Skilled Manual,1,2,5-10 Miles
15245,369,Eduardo,Ross,1991-06-13,M,M,30000.00,0,High School,Skilled Manual,1,2,5-10 Miles
15246,359,Kaitlyn,Watson,1981-05-29,M,F,30000.00,0,High School,Skilled Manual,1,2,5-10 Miles
15247,633,Catherine,Stewart,1968-11-22,S,F,40000.00,0,High School,Skilled Manual,0,2,0-1 Miles
15248,612,Richard,Harris,1968-02-17,M,M,40000.00,0,High School,Skilled Manual,1,2,5-10 Miles
15249,348,Abigail,Anderson,1992-10-04,S,F,30000.00,0,High School,Skilled Manual,0,2,0-1 Miles
15250,335,Jose,Scott,1986-07-13,S,M,30000.00,0,High School,Skilled Manual,0,2,0-1 Miles
15251,59,Noah,Hall,1961-06-05,S,M,30000.00,0,High School,Skilled Manual,1,2,5-10 Miles
15252,547,Jada,Murphy,1961-01-05,M,F,40000.00,0,High School,Skilled Manual,1,2,5-10 Miles
15253,38,Barry,Suri,1983-01-02,M,M,10000.00,0,High School,Skilled Manual,1,2,5-10 Miles
15254,421,Carla,Chapman,1977-08-12,M,F,40000.00,0,High School,Skilled Manual,0,2,0-1 Miles
15255,358,Evan,Collins,1978-03-02,M,M,40000.00,0,High School,Skilled Manual,1,2,5-10 Miles
15256,312,Dalton,Ramirez,1991-10-06,S,M,40000.00,0,High School,Skilled Manual,0,2,0-1 Miles
15257,611,Matthew,Anderson,1996-05-03,S,M,40000.00,0,High School,Skilled Manual,1,2,5-10 Miles
15258,607,Chloe,Reed,1967-03-06,M,F,40000.00,0,High School,Skilled Manual,1,2,5-10 Miles
15259,301,Franklin,Zhu,1983-06-10,S,M,30000.00,0,Partial High School,Clerical,0,2,5-10 Miles
15260,307,Kathleen,Torres,1962-02-10,S,F,30000.00,0,Partial High School,Clerical,1,2,5-10 Miles
15261,12,Carolyn,Torres,1977-11-06,M,F,40000.00,0,Bachelors,Management,0,2,0-1 Miles
15262,2,Jan,Gonzalez,1989-12-27,M,F,30000.00,0,Partial College,Clerical,0,2,0-1 Miles
15263,34,Paige,Coleman,1995-02-26,M,F,30000.00,0,Partial College,Clerical,0,2,5-10 Miles
15264,23,Peter,Goel,1983-09-04,M,M,30000.00,0,Partial College,Clerical,0,2,5-10 Miles
15265,11,Kristopher,Malhotra,1974-12-11,S,M,40000.00,0,Bachelors,Management,1,2,5-10 Miles
15266,18,Briana,Suarez,1969-07-24,M,F,40000.00,0,Bachelors,Management,1,2,0-1 Miles
15267,21,Kendra,Alvarez,1998-06-24,M,F,40000.00,0,Bachelors,Management,0,2,0-1 Miles
15268,12,Shannon,Wu,1964-12-29,S,F,60000.00,0,Graduate Degree,Management,1,1,5-10 Miles
15269,616,Chloe,King,1992-08-27,M,F,40000.00,0,High School,Skilled Manual,1,2,5-10 Miles
15270,631,Ariana,Cox,1978-09-30,S,F,40000.00,0,High School,Skilled Manual,0,2,1-2 Miles
15271,637,Samuel,Yang,1962-04-23,S,M,40000.00,0,High School,Skilled Manual,1,2,5-10 Miles
15272,642,Kyle,Gonzales,1982-07-20,S,M,40000.00,0,High School,Skilled Manual,0,2,1-2 Miles
15273,336,Brandon,Alexander,1962-03-14,S,M,40000.00,0,Partial College,Skilled Manual,1,1,5-10 Miles
15274,337,Alexander,Johnson,1985-12-21,S,M,40000.00,0,Partial College,Skilled Manual,1,1,5-10 Miles
15275,369,Eric,Collins,1975-08-10,M,M,40000.00,0,Partial College,Skilled Manual,1,1,5-10 Miles
15276,316,Megan,Hall,1986-09-30,S,F,30000.00,0,Partial College,Skilled Manual,0,1,1-2 Miles
15277,337,Hailey,Griffin,1984-05-26,S,F,30000.00,0,Partial College,Skilled Manual,0,1,1-2 Miles
15278,358,Brandon,Russell,1966-08-19,S,M,30000.00,0,Partial College,Skilled Manual,1,1,5-10 Miles
15279,360,Hunter,Lee,1991-12-05,S,M,30000.00,0,Partial College,Skilled Manual,0,1,1-2 Miles
15280,358,Mya,Griffin,1963-03-15,S,F,80000.00,0,Bachelors,Management,0,1,1-2 Miles
15281,299,Hunter,Anderson,1962-03-27,S,M,110000.00,1,Graduate Degree,Management,1,1,10+ Miles
15282,359,Elizabeth,Thomas,1966-04-05,M,F,80000.00,3,Bachelors,Management,1,0,1-2 Miles
15283,49,Eugene,Li,1979-05-11,S,M,40000.00,0,Graduate Degree,Skilled Manual,0,0,1-2 Miles
15284,310,Jay,Prasad,1960-06-27,S,M,40000.00,0,Graduate Degree,Skilled Manual,0,0,1-2 Miles
15285,307,Olivia,Rodriguez,1973-04-19,S,F,40000.00,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles
15286,546,Thomas,Nelson,1967-09-11,M,M,50000.00,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles
15287,641,Stephanie,Baker,1971-11-24,S,F,50000.00,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
15288,307,Logan,Perry,1995-12-18,M,M,50000.00,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
15289,326,Katelyn,Gray,1963-08-09,M,F,40000.00,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles
15290,648,Edward,Thompson,1980-04-06,M,M,50000.00,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles
15291,62,Julia,Alexander,1965-06-20,S,F,60000.00,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
15292,553,Megan,Bailey,1962-10-17,S,F,60000.00,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
15293,542,Mason,Watson,1962-10-28,M,M,60000.00,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
15294,635,Michael,Robinson,1960-05-05,M,M,60000.00,1,Graduate Degree,Skilled Manual,1,0,1-2 Miles
15295,300,Louis,Shan,1984-11-08,M,M,60000.00,1,Graduate Degree,Skilled Manual,1,0,1-2 Miles
15296,385,Chloe,Peterson,1971-03-07,M,F,60000.00,1,Graduate Degree,Skilled Manual,1,0,0-1 Miles
15297,614,Nicole,Bryant,1998-05-31,M,F,60000.00,1,Graduate Degree,Skilled Manual,1,0,1-2 Miles
15298,612,Joe,Chandra,1973-04-22,M,M,50000.00,1,Bachelors,Skilled Manual,1,0,0-1 Miles
15299,543,Charles,Lopez,1967-03-17,M,M,50000.00,1,Bachelors,Skilled Manual,1,0,0-1 Miles
15300,632,Seth,Butler,1999-05-21,M,M,60000.00,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles
15301,310,Amy,Guo,1960-08-27,S,F,60000.00,0,Graduate Degree,Professional,1,0,2-5 Miles
15302,339,Brianna,Thomas,1986-06-04,S,F,70000.00,0,Graduate Degree,Professional,1,0,2-5 Miles
15303,339,Haley,Patterson,1994-12-05,S,F,70000.00,0,Bachelors,Management,1,2,1-2 Miles
15304,50,Miranda,Powell,1977-06-01,M,F,70000.00,0,Bachelors,Management,1,2,1-2 Miles
15305,301,Jacquelyn,Ortega,1970-02-23,S,F,70000.00,0,Bachelors,Management,1,3,2-5 Miles
15306,609,Victoria,Sanchez,1975-04-09,M,F,60000.00,0,Bachelors,Management,1,2,2-5 Miles
15307,338,Jennifer,Garcia,1968-07-18,M,F,60000.00,0,Bachelors,Management,1,2,2-5 Miles
15308,299,Christy,Lal,1996-05-21,M,F,60000.00,0,Bachelors,Management,1,2,10+ Miles
15309,301,Dylan,Wilson,1997-06-18,M,M,60000.00,0,Bachelors,Management,1,2,10+ Miles
15310,52,Amanda,Stewart,1995-02-25,M,F,60000.00,0,Bachelors,Management,1,2,2-5 Miles
15311,642,Brandon,Thompson,1985-03-16,M,M,60000.00,0,Bachelors,Management,1,2,10+ Miles
15312,345,Alexandria,Gonzales,1995-07-19,M,F,60000.00,0,Bachelors,Management,1,2,10+ Miles
15313,547,Garrett,Morris,1989-01-18,M,M,60000.00,0,Bachelors,Management,1,2,2-5 Miles
15314,368,Eduardo,Torres,1966-07-03,S,M,60000.00,0,Bachelors,Management,1,3,10+ Miles
15315,635,Katherine,Bennett,1969-08-17,M,F,70000.00,1,Bachelors,Management,0,1,1-2 Miles
15316,314,Alexis,Harris,1975-04-27,M,F,60000.00,0,Bachelors,Management,1,3,2-5 Miles
15317,302,Rachel,Jenkins,1969-01-18,M,F,60000.00,0,Bachelors,Management,1,3,2-5 Miles
15318,539,Grace,Watson,1966-01-12,M,F,60000.00,1,Bachelors,Management,1,0,2-5 Miles
15319,311,Jade,Sanchez,1990-09-08,M,F,70000.00,1,Bachelors,Management,0,1,1-2 Miles
15320,634,Eduardo,Brooks,1986-08-26,M,M,70000.00,1,Bachelors,Management,1,1,10+ Miles
15321,322,Blake,Phillips,1968-06-21,M,M,80000.00,0,Bachelors,Management,1,2,1-2 Miles
15322,644,Evan,Green,1976-01-30,M,M,80000.00,0,Bachelors,Management,1,2,5-10 Miles
15323,64,Eduardo,Wilson,1997-12-07,M,M,40000.00,1,High School,Professional,1,2,10+ Miles
15324,513,Renee,Serrano,1995-07-31,M,F,40000.00,1,High School,Professional,0,2,2-5 Miles
15325,632,Elijah,Hayes,1976-03-14,M,M,60000.00,1,Partial College,Professional,1,1,2-5 Miles
15326,307,Todd,Zheng,1992-07-06,M,M,60000.00,1,Partial College,Professional,1,2,2-5 Miles
15327,312,Paula,Hernandez,1988-10-17,S,F,60000.00,1,Bachelors,Management,1,0,10+ Miles
15328,359,Fernando,Jackson,1993-12-01,M,M,70000.00,1,Bachelors,Management,1,2,1-2 Miles
15329,372,Brianna,Cox,1996-01-24,S,F,70000.00,1,Bachelors,Management,1,2,10+ Miles
15330,611,Catherine,Richardson,1996-06-11,S,F,60000.00,1,Partial College,Professional,0,2,2-5 Miles
15331,542,Jacob,Taylor,1999-10-18,M,M,60000.00,1,Partial College,Professional,1,2,2-5 Miles
15332,637,Jason,Sharma,1979-10-18,M,M,60000.00,1,Partial College,Professional,1,2,10+ Miles
15333,301,Marie,Diaz,1976-10-06,M,F,60000.00,1,Bachelors,Management,1,0,2-5 Miles
15334,62,Sydney,Williams,1992-07-24,S,F,40000.00,1,Partial High School,Skilled Manual,1,2,10+ Miles
15335,634,Emily,Patterson,1986-06-21,S,F,60000.00,1,Partial College,Professional,1,2,2-5 Miles
15336,302,Marco,Garcia,1981-07-16,M,M,60000.00,1,Partial College,Professional,1,1,2-5 Miles
15337,307,Rachel,Gonzales,1965-06-22,M,F,60000.00,1,Partial College,Professional,1,1,10+ Miles
15338,576,Marie,Navarro,1972-11-25,M,F,60000.00,1,Partial College,Professional,1,1,10+ Miles
15339,322,Noah,Zhang,1989-08-04,M,M,60000.00,1,Partial College,Professional,1,1,10+ Miles
15340,43,Brittany,Barnes,1979-08-01,M,F,40000.00,1,Partial High School,Skilled Manual,1,3,10+ Miles
15341,311,Lacey,Deng,1962-05-31,M,F,60000.00,1,Partial College,Professional,1,2,2-5 Miles
15342,311,Ashlee,Raji,1998-09-17,M,F,60000.00,1,Partial College,Professional,1,2,2-5 Miles
15343,334,Carson,Barnes,1965-07-25,M,M,60000.00,1,Partial College,Professional,1,2,10+ Miles
15344,352,Luke,Russell,1973-01-16,M,M,70000.00,2,Partial College,Professional,1,1,1-2 Miles
15345,361,Ashley,Perry,1989-07-25,M,F,70000.00,2,Partial College,Professional,0,2,2-5 Miles
15346,369,Charles,Rodriguez,1965-04-01,S,M,70000.00,2,Partial College,Professional,1,2,10+ Miles
15347,298,Deanna,Alonso,1977-07-10,M,F,60000.00,1,High School,Professional,1,2,2-5 Miles
15348,642,Greg,Carter,1978-06-19,S,M,70000.00,2,Partial College,Professional,1,2,10+ Miles
15349,374,Stephanie,Gonzalez,1971-09-04,M,F,70000.00,2,Partial College,Professional,1,2,10+ Miles
15350,611,Kathleen,Serrano,1971-05-02,M,F,70000.00,2,Partial College,Professional,0,2,2-5 Miles
15351,612,Steve,Lu,1978-09-10,M,M,70000.00,2,Partial College,Professional,1,2,10+ Miles
15352,173,Raymond,Martinez,1973-06-10,S,M,130000.00,3,Bachelors,Management,0,4,0-1 Miles
15353,273,Michele,Xu,1975-07-09,S,F,160000.00,3,Partial College,Professional,0,4,0-1 Miles
15354,271,Corey,Kumar,1992-08-06,M,M,170000.00,3,Bachelors,Management,1,3,0-1 Miles
15355,186,Janelle,Martinez,1967-11-26,M,F,100000.00,3,Partial College,Professional,1,4,2-5 Miles
15356,167,Dawn,Jai,1977-04-18,M,F,120000.00,4,Partial High School,Professional,1,4,10+ Miles
15357,157,Craig,Navarro,1972-05-13,M,M,120000.00,4,Partial High School,Professional,1,4,5-10 Miles
15358,348,Danielle,Sanders,1962-08-11,S,F,90000.00,0,Graduate Degree,Management,1,1,5-10 Miles
15359,614,Logan,Yang,1966-06-10,M,M,70000.00,0,Graduate Degree,Management,1,2,0-1 Miles
15360,301,Ryan,Martin,1962-07-28,M,M,110000.00,2,Graduate Degree,Management,1,1,1-2 Miles
15361,368,Thomas,Gonzales,1994-07-10,S,M,160000.00,0,Graduate Degree,Management,0,4,0-1 Miles
15362,63,Jennifer,Adams,1989-11-07,M,F,90000.00,4,Partial College,Professional,1,3,2-5 Miles
15363,66,Justin,Yang,1996-02-10,M,M,90000.00,4,Partial College,Professional,1,3,0-1 Miles
15364,536,Aidan,Bryant,1963-05-26,S,M,90000.00,5,Partial College,Professional,1,3,2-5 Miles
15365,325,Victoria,Gray,1972-02-11,M,F,120000.00,2,Bachelors,Management,1,4,2-5 Miles
15366,336,Alyssa,Coleman,1993-10-12,M,F,130000.00,1,Graduate Degree,Management,1,4,0-1 Miles
15367,547,Alyssa,White,1987-01-27,S,F,90000.00,0,Partial College,Professional,0,1,10+ Miles
15368,300,Brandi,Martin,1988-08-25,M,F,110000.00,2,Bachelors,Management,1,4,2-5 Miles
15369,612,Connor,Perez,1982-03-12,M,M,70000.00,2,Partial College,Professional,1,0,5-10 Miles
15370,543,Jessica,Butler,1999-04-17,M,F,70000.00,3,Partial College,Professional,0,0,0-1 Miles
15371,644,Cameron,Bryant,1960-09-23,M,M,80000.00,0,Partial College,Professional,0,2,0-1 Miles
15372,611,Miguel,Alexander,1965-04-27,M,M,80000.00,0,Partial College,Professional,0,2,2-5 Miles
15373,616,Kaitlyn,Jones,1989-01-15,M,F,60000.00,0,Graduate Degree,Management,1,2,5-10 Miles
15374,302,Donna,Kumar,1969-05-27,M,F,70000.00,0,Graduate Degree,Management,1,2,5-10 Miles
15375,310,Alisha,Chande,1976-03-04,S,F,80000.00,0,Graduate Degree,Management,1,2,2-5 Miles
15376,66,Megan,Sanders,1976-02-10,S,F,80000.00,3,Partial College,Professional,0,2,0-1 Miles
15377,69,Brianna,Jackson,1965-01-06,S,F,80000.00,3,Partial College,Professional,1,2,2-5 Miles
15378,71,Devin,Ward,1974-08-05,M,M,80000.00,3,Partial College,Professional,1,2,2-5 Miles
15379,359,Amanda,Griffin,1969-01-27,M,F,130000.00,2,Bachelors,Management,1,4,1-2 Miles
15380,623,Nathan,Robinson,1994-10-18,M,M,100000.00,2,Partial College,Professional,1,3,5-10 Miles
15381,631,Alexa,Howard,1970-01-04,M,F,100000.00,2,Partial College,Professional,1,3,1-2 Miles
15382,299,Kimberly,Blue,1960-08-29,M,F,110000.00,3,Bachelors,Management,1,2,1-2 Miles
15383,335,Charles,Rivera,1995-04-28,M,M,130000.00,2,Bachelors,Management,1,4,0-1 Miles
15384,536,Xavier,Alan,1970-07-30,M,M,80000.00,4,Partial College,Professional,1,3,5-10 Miles
15385,543,Destiny,Reed,1998-06-26,M,F,90000.00,3,High School,Professional,1,1,5-10 Miles
15386,635,Nicholas,Taylor,1966-07-17,S,M,90000.00,3,High School,Professional,0,2,1-2 Miles
15387,307,Miguel,Rodriguez,1999-09-10,M,M,110000.00,3,Partial College,Professional,1,4,5-10 Miles
15388,315,Victoria,Smith,1961-04-08,M,F,130000.00,3,Bachelors,Management,1,1,0-1 Miles
15389,352,Joan,King,1989-12-07,S,F,130000.00,3,Bachelors,Management,0,3,0-1 Miles
15390,547,Jonathan,Turner,1996-10-09,M,M,60000.00,0,High School,Professional,0,2,1-2 Miles
15391,56,Jordyn,Powell,1979-09-05,M,F,90000.00,1,High School,Professional,0,1,10+ Miles
15392,374,Sydney,Brown,1969-04-06,S,F,80000.00,0,Partial High School,Skilled Manual,0,2,1-2 Miles
15393,299,Rebekah,Ruiz,1973-05-14,M,F,60000.00,0,Graduate Degree,Management,1,2,5-10 Miles
15394,335,Natalie,Wilson,1981-11-03,M,F,90000.00,0,Bachelors,Management,1,2,1-2 Miles
15395,69,Joseph,Clark,1981-02-15,S,M,80000.00,4,Partial College,Professional,1,3,5-10 Miles
15396,631,Julia,Wilson,1982-03-09,M,F,100000.00,2,Partial College,Professional,1,4,5-10 Miles
15397,301,Karl,Tang,1962-11-07,M,M,110000.00,3,Partial College,Professional,0,4,2-5 Miles
15398,348,Jose,Wang,1988-12-28,M,M,150000.00,2,Partial College,Professional,1,4,2-5 Miles
15399,299,Mackenzie,Murphy,1971-07-04,S,F,80000.00,0,Partial High School,Skilled Manual,1,2,5-10 Miles
15400,339,Samuel,Roberts,1981-11-07,M,M,60000.00,0,Partial High School,Skilled Manual,0,2,1-2 Miles
15401,335,Rachel,Hughes,1999-01-03,S,F,60000.00,0,Partial High School,Skilled Manual,1,2,5-10 Miles
15402,71,Connor,Evans,1978-07-08,M,M,60000.00,0,Partial High School,Skilled Manual,0,2,1-2 Miles
15403,312,Jeremiah,Ross,1961-10-19,M,M,60000.00,0,Partial High School,Skilled Manual,0,2,1-2 Miles
15404,374,Sydney,Robinson,1973-07-08,S,F,70000.00,1,High School,Professional,1,1,5-10 Miles
15405,299,Miguel,Ross,1992-12-29,M,M,70000.00,0,Graduate Degree,Management,1,2,5-10 Miles
15406,545,Amanda,Butler,1979-02-02,S,F,70000.00,0,Graduate Degree,Management,1,2,1-2 Miles
15407,637,Julia,Lee,1973-06-24,S,F,70000.00,0,Graduate Degree,Management,1,2,1-2 Miles
15408,325,Olivia,Thompson,1988-02-19,S,F,70000.00,0,Graduate Degree,Management,1,2,5-10 Miles
15409,633,Eduardo,Cooper,1960-04-22,M,M,40000.00,0,Partial College,Professional,0,2,5-10 Miles
15410,301,Katherine,Harris,1962-05-09,M,F,40000.00,0,Partial College,Professional,0,2,1-2 Miles
15411,302,Jay,Chandra,1984-11-16,S,M,70000.00,0,Graduate Degree,Management,1,2,10+ Miles
15412,312,Ryan,Griffin,1979-10-09,M,M,130000.00,3,Graduate Degree,Management,1,3,2-5 Miles
15413,49,Donald,Prasad,1977-08-20,M,M,130000.00,3,Bachelors,Management,1,4,0-1 Miles
15414,300,Isaac,Richardson,1995-07-02,M,M,110000.00,4,Graduate Degree,Management,1,0,5-10 Miles
15415,641,Rachel,Gray,1965-03-16,M,F,110000.00,4,Graduate Degree,Management,0,1,2-5 Miles
15416,545,Edward,Barnes,1981-10-29,M,M,100000.00,3,Graduate Degree,Management,1,3,1-2 Miles
15417,307,Alvin,Lu,1996-08-30,S,M,70000.00,0,Graduate Degree,Management,1,2,10+ Miles
15418,60,Angel,Kelly,1984-01-17,S,M,90000.00,4,Bachelors,Management,0,2,1-2 Miles
15419,539,Carlos,Baker,1995-01-03,S,M,100000.00,0,Bachelors,Management,1,2,1-2 Miles
15420,618,Nathan,Hernandez,1996-02-07,M,M,100000.00,0,Bachelors,Management,1,3,1-2 Miles
15421,635,Cameron,Clark,1987-06-11,S,M,100000.00,0,Bachelors,Management,0,3,1-2 Miles
15422,552,Kelly,Griffin,1969-03-18,M,F,40000.00,0,High School,Skilled Manual,1,2,5-10 Miles
15423,644,Jack,Long,1993-01-29,S,M,40000.00,0,High School,Skilled Manual,0,2,5-10 Miles
15424,300,Rebecca,Hill,1969-06-24,S,F,30000.00,0,Partial College,Skilled Manual,0,1,5-10 Miles
15425,4,Tina,Sai,1961-02-04,M,F,10000.00,0,High School,Skilled Manual,0,2,1-2 Miles
15426,7,Cristina,Kumar,1981-07-27,S,F,10000.00,0,High School,Skilled Manual,1,3,5-10 Miles
15427,359,Jade,Murphy,1982-01-20,S,F,60000.00,0,Partial College,Skilled Manual,0,1,1-2 Miles
15428,372,Richard,Howard,1963-08-08,M,M,60000.00,0,Partial College,Skilled Manual,1,2,5-10 Miles
15429,383,Aaron,Li,1990-11-10,M,M,70000.00,0,Partial College,Skilled Manual,0,2,0-1 Miles
15430,612,Alfredo,Jiménez,1988-05-20,M,M,40000.00,0,Partial College,Skilled Manual,1,1,5-10 Miles
15431,299,John,Jackson,1978-07-26,M,M,40000.00,0,Partial College,Skilled Manual,1,1,5-10 Miles
15432,310,Alvin,Kumar,1969-11-23,S,M,60000.00,0,Partial College,Skilled Manual,1,2,5-10 Miles
15433,311,Adam,Sharma,1981-08-23,S,M,60000.00,0,Partial College,Skilled Manual,0,2,1-2 Miles
15434,38,Brent,Zhou,1985-09-09,M,M,20000.00,0,High School,Skilled Manual,0,2,1-2 Miles
15435,40,Geoffrey,Raman,1973-11-10,S,M,30000.00,0,Partial College,Clerical,1,2,5-10 Miles
15436,5,Patricia,Suri,1971-06-18,S,F,30000.00,0,Partial College,Clerical,1,2,5-10 Miles
15437,11,Candace,Srini,1965-12-27,M,F,20000.00,0,High School,Skilled Manual,1,2,5-10 Miles
15438,17,Arthur,Rodriguez,1969-02-19,M,M,30000.00,0,Partial College,Clerical,0,2,1-2 Miles
15439,21,Mason,Evans,1993-08-13,M,M,10000.00,1,Partial High School,Clerical,1,2,1-2 Miles
15440,230,Jon,Pal,1960-01-25,M,M,10000.00,0,Graduate Degree,Manual,1,0,0-1 Miles
15441,240,Christy,Zeng,1968-03-04,M,F,10000.00,0,Graduate Degree,Manual,1,0,0-1 Miles
15442,188,Alejandro,Shen,1973-10-22,M,M,10000.00,0,Graduate Degree,Manual,1,0,0-1 Miles
15443,123,Francisco,Patel,1985-05-25,M,M,10000.00,0,Graduate Degree,Manual,1,0,0-1 Miles
15444,278,Roy,Fernandez,1986-03-29,M,M,20000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
15445,225,Bob,Lopez,1965-10-08,M,M,20000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
15446,215,Levi,Madan,1989-12-24,S,M,20000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
15447,222,Regina,Madan,1965-10-27,M,F,20000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
15448,264,Omar,She,1993-01-17,M,M,20000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
15449,277,Cedric,Yuan,1991-05-25,M,M,30000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
15450,184,Marshall,Black,1974-08-26,M,M,10000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
15451,211,Linda,Munoz,1969-01-03,M,F,30000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
15452,206,Alison,Goel,1974-03-07,M,F,10000.00,0,Bachelors,Manual,1,0,0-1 Miles
15453,261,Isabelle,Barnes,1994-02-07,M,F,20000.00,0,Bachelors,Manual,1,0,0-1 Miles
15454,162,Ian,Bennett,1972-10-06,M,M,20000.00,0,Bachelors,Clerical,1,0,0-1 Miles
15455,189,Denise,Raman,1985-03-17,S,F,10000.00,0,Partial College,Manual,1,1,0-1 Miles
15456,175,Donald,Suri,1975-06-10,S,M,20000.00,0,Bachelors,Clerical,1,0,0-1 Miles
15457,171,Adriana,Martinez,1997-05-22,M,F,20000.00,0,Partial College,Manual,1,0,0-1 Miles
15458,120,Krystal,Ma,1961-01-04,M,F,20000.00,0,Partial College,Manual,1,0,0-1 Miles
15459,149,Beth,Dominguez,1985-07-21,M,F,20000.00,0,Partial College,Manual,1,0,0-1 Miles
15460,173,Bethany,Nara,1978-04-03,M,F,20000.00,0,Partial College,Manual,1,0,0-1 Miles
15461,238,Alberto,Gutierrez,1996-04-14,M,M,30000.00,0,Bachelors,Clerical,1,0,0-1 Miles
15462,215,Tony,Chande,1993-02-11,M,M,10000.00,0,Partial College,Manual,1,1,0-1 Miles
15463,216,Terrence,Yuan,1999-04-27,S,M,10000.00,0,Partial College,Manual,1,1,1-2 Miles
15464,22,Kristi,Blanco,1991-11-25,M,F,10000.00,0,Partial College,Manual,0,1,0-1 Miles
15465,34,Jacquelyn,Navarro,1999-01-29,M,F,10000.00,0,Partial College,Manual,0,1,0-1 Miles
15466,358,Elijah,Perez,1988-01-22,M,M,50000.00,1,Bachelors,Skilled Manual,1,0,2-5 Miles
15467,301,Caleb,Shan,1986-08-05,M,M,50000.00,1,Bachelors,Skilled Manual,1,1,2-5 Miles
15468,65,Emma,Foster,1972-01-21,M,F,50000.00,1,Bachelors,Skilled Manual,1,1,0-1 Miles
15469,368,Fernando,Williams,1986-07-20,M,M,60000.00,0,Graduate Degree,Professional,1,0,0-1 Miles
15470,335,Hailey,Lopez,1982-08-12,M,F,60000.00,0,Graduate Degree,Professional,1,0,0-1 Miles
15471,352,Destiny,White,1985-10-25,S,F,50000.00,2,Bachelors,Skilled Manual,1,0,2-5 Miles
15472,627,Jennifer,Torres,1977-08-15,S,F,50000.00,2,Bachelors,Skilled Manual,1,0,2-5 Miles
